id,name
4763,Masterwork Acid Resistance
4764,Incidental Bludgeoning Resistance
4765,Crude Bludgeoning Resistance
4766,Effective Bludgeoning Resistance
4767,Masterwork Bludgeoning Resistance
4768,Incidental Flame Resistance
4769,Crude Flame Resistance
4770,Effective Flame Resistance
4771,Masterwork Flame Resistance
4772,Incidental Frost Resistance
4773,Crude Frost Resistance
4774,Effective Frost Resistance
4775,Masterwork Frost Resistance
4776,Incidental Lightning Resistance
4777,Crude Lightning Resistance
4778,Effective Lightning Resistance
4779,Masterwork Lightning Resistance
4780,Incidental Piercing Resistance
4781,Crude Piercing Resistance
4782,Effective Piercing Resistance
4783,Masterwork Piercing Resistance
4784,Incidental Slashing Resistance
4785,Crude Slashing Resistance
4786,Effective Slashing Resistance
4787,Masterwork Slashing Resistance
4788,Novice Concoctor's Alchemy Aptitude
4789,Apprentice Concoctor's Alchemy Aptitude
4790,Journeyman Concoctor's Alchemy Aptitude
4791,Master Concoctor's Alchemy Aptitude
4792,Novice Armorer's Armor Tinkering Aptitude
4793,Apprentice Armorer's Armor Tinkering Aptitude
4794,Journeyman Armorer's Armor Tinkering Aptitude
4795,Master Armorer's Armor Tinkering Aptitude
4796,Novice Soldier's Light Weapon Aptitude
4797,Apprentice Soldier's Light Weapon Aptitude
4798,Journeyman Soldier's Light Weapon Aptitude
4799,Master Soldier's Light Weapon Aptitude
4800,Novice Archer's Missile Weapon Aptitude
4801,Apprentice Archer's Missile Weapon Aptitude
4802,Journeyman Archer's Missile Weapon Aptitude
4803,Master Archer's Missile Weapon Aptitude
4804,Novice Chef's Cooking Aptitude
4805,Apprentice Chef's Cooking Aptitude
4806,Journeyman Chef's Cooking Aptitude
4807,Master Chef's Cooking Aptitude
4808,Novice Enchanter's Creature Aptitude
4809,Apprentice Enchanter's Creature Aptitude
4810,Journeyman Enchanter's Creature Aptitude
4811,Master Enchanter's Creature Aptitude
4812,Novice Archer's Missile Weapon Aptitude
4813,Apprentice Archer's Missile Weapon Aptitude
4814,Journeyman Archer's Missile Weapon Aptitude
4815,Master Archer's Missile Weapon Aptitude
4816,Novice Soldier's Finesse Weapon Aptitude
4817,Apprentice Soldier's Finesse Weapon Aptitude
4818,Journeyman Soldier's Finesse Weapon Aptitude
4819,Master Soldier's Finesse Weapon Aptitude
4820,Novice Huntsman's Fletching Aptitude
4821,Apprentice Huntsman's Fletching Aptitude
4822,Journeyman Huntsman's Fletching Aptitude
4823,Master Huntsman's Fletching Aptitude
4824,Novice Artifex's Item Aptitude
4825,Apprentice Artifex's Item Aptitude
4826,Journeyman Artifex's Item Aptitude
4827,Master Artifex's Item Aptitude
4828,Novice Inventor's Item Tinkering Aptitude
4829,Apprentice Inventor's Item Tinkering Aptitude
4830,Journeyman Inventor's Item Tinkering Aptitude
4831,Master Inventor's Item Tinkering Aptitude
4832,Novice Leaper's Jumping Aptitude
4833,Apprentice Leaper's Jumping Aptitude
4834,Journeyman Leaper's Jumping Aptitude
4835,Master Leaper's Jumping Aptitude
4836,Novice Theurge's Life Magic Aptitude
4837,Apprentice Theurge's Life Magic Aptitude
4838,Journeyman Theurge's Life Magic Aptitude
4839,Master Theurge's Life Magic Aptitude
4840,Novice Locksmith's Lockpick Aptitude
4841,Apprentice Locksmith's Lockpick Aptitude
4842,Journeyman Locksmith's Lockpick Aptitude
4843,Master Locksmith's Lockpick Aptitude
4844,Yeoman's Loyalty
4845,Squire's Loyalty
4846,Novice Soldier's Light Weapon Aptitude
4847,Apprentice Soldier's Light Weapon Aptitude
4848,Journeyman Soldier's Light Weapon Aptitude
4849,Master Soldier's Light Weapon Aptitude
4850,Novice Negator's Magic Resistance
4851,Apprentice Negator's Magic Resistance
4852,Journeyman Negator's Magic Resistance
4853,Master Negator's Magic Resistance
4854,Novice Arcanist's Magic Item Tinkering Aptitude
4855,Apprentice Arcanist's Magic Item Tinkering Aptitude
4856,Journeyman Arcanist's Magic Item Tinkering Aptitude
4857,Master Arcanist's Magic Item Tinkering Aptitude
4858,Novice Guardian's Invulnerability
4859,Apprentice Guardian's Invulnerability
4860,Journeyman Guardian's Invulnerability
4861,Master Guardian's Invulnerability
4862,Novice Wayfarer's Impregnability
4863,Apprentice Wayfarer's Impregnability
4864,Journeyman Wayfarer's Impregnability
4865,Master Wayfarer's Impregnability
4866,Novice Scavenger's Salvaging Aptitude
4867,Apprentice Scavenger's Salvaging Aptitude
4868,Novice Soldier's Light Weapon Aptitude
4869,Apprentice Soldier's Light Weapon Aptitude
4870,Journeyman Soldier's Light Weapon Aptitude
4871,Master Soldier's Light Weapon Aptitude
4872,Novice Messenger's Sprint Aptitude
4873,Apprentice Messenger's Sprint Aptitude
4874,Journeyman Messenger's Sprint Aptitude
4875,Master Messenger's Sprint Aptitude
4876,Novice Soldier's Light Weapon Aptitude
4877,Apprentice Soldier's Light Weapon Aptitude
4878,Journeyman Soldier's Light Weapon Aptitude
4879,Master Soldier's Light Weapon Aptitude
4880,Novice Soldier's Heavy Weapon Aptitude
4881,Apprentice Soldier's Heavy Weapon Aptitude
4882,Journeyman Soldier's Heavy Weapon Aptitude
4883,Master Soldier's Heavy Weapon Aptitude
4884,Novice Archer's Missile Weapon Aptitude
4885,Apprentice Archer's Missile Weapon Aptitude
4886,Journeyman Archer's Missile Weapon Aptitude
4887,Master Archer's Missile Weapon Aptitude
4888,Novice Soldier's Light Weapon Aptitude
4889,Apprentice Soldier's Light Weapon Aptitude
4890,Journeyman Soldier's Light Weapon Aptitude
4891,Master Soldier's Light Weapon Aptitude
4892,Novice Warlock's War Magic Aptitude
4893,Apprentice Warlock's War Magic Aptitude
4894,Journeyman Warlock's War Magic Aptitude
4895,Master Warlock's War Magic Aptitude
4896,Novice Swordsmith's Weapon Tinkering Aptitude
4897,Apprentice Swordsmith's Weapon Tinkering Aptitude
4898,Journeyman Swordsmith's Weapon Tinkering Aptitude
4899,Master Swordsmith's Weapon Tinkering Aptitude
4900,Society Initiate's Blessing
4901,Society Adept's Blessing
4902,Society Knight's Blessing
4903,Society Lord's Blessing
4904,Society Master's Blessing
4905,Novice Challenger's Rejuvenation
4906,Apprentice Challenger's Rejuvenation
4907,Celestial Hand Stronghold Recall
4908,Eldrytch Web Stronghold Recall
4909,Radiant Blood Stronghold Recall
4910,Raider Tag
4911,Epic Armor
4912,Epic Weapon Tinkering Expertise
4913,Aerlinthe Pyramid Portal Sending
4914,Aerlinthe Pyramid Portal Exit
4915,A'mun Pyramid Portal Sending
4916,A'mun Pyramid Portal Exit
4917,Esper Pyramid Portal Sending
4918,Esper Pyramid Portal Exit
4919,Halaetan Pyramid Portal Sending
4920,Halaetan Pyramid Portal Exit
4921,Linvak Pyramid Portal Sending
4922,Linvak Pyramid Portal Exit
4923,Obsidian Pyramid Portal Sending
4924,Obsidian Pyramid Portal Exit
4925,Dance
4926,Smite
4927,Incantation of Acid Stream with 300 Spellpower
4928,Incantation of Acid Stream with 350 Spellpower
4929,Harm
4930,Flame Bolt I
4931,Mini Fireball
4932,Mini Fireball
4933,Slowness
4934,Slowness
4935,Slowness
4936,Flame Bolt I
4937,Flame Bolt I
4938,Flame Bolt I
4939,Mini Uber
4940,Mini Ring
4941,Mini Ring
4942,Mini Ring
4943,Mini Fireball
4944,Slowness
4945,Flame Bolt I
4946,Mini Ring
4947,Harm
4948,Harm
4949,Harm
4950,Tactical Defense
4951,Tactical Defense
4952,Tactical Defense
4953,Test Portal
4954,Crystalline Portal
4955,Portal Space Eddy
4956,Tanada Sanctum Portal Sending
4957,Tanada Sanctum Return
4958,Greater Rockslide
4959,Lesser Rockslide
4960,Lesser Rockslide
4961,Lesser Rockslide
4962,Rockslide
4963,Rockslide
4964,Rockslide
4965,Greater Rockslide
4966,Greater Rockslide
4967,Cleansing Ring of Fire
4968,Ranger's Boon
4969,Ranger's Boon
4970,Ranger's Boon
4971,Enchanter's Boon
4972,Hieromancer's Boon
4973,Fencer's Boon
4974,Life Giver's Boon
4975,Kern's Boon
4976,Kern's Boon
4977,Kern's Boon
4978,Kern's Boon
4979,Soldier's Boon
4980,Kern's Boon
4981,Incantation of Stamina to Mana Self
4982,Nimble Fingers - Lockpick
4983,Nimble Fingers - Alchemy
4984,Nimble Fingers - Cooking
4985,Nimble Fingers - Fletching
4986,Assassin's Alchemy Kit
4987,Olthoi Spit
4988,Tunnel Out
4989,Mysterious Portal
4990,Floor Puzzle Bypass
4991,Jump Puzzle Bypass
4992,Direct Assassin Access
4993,Portal to Derethian Combat Arena
4994,Get over here!
4995,Portal to Derethian Combat Arena
4996,Portal to Derethian Combat Arena
4997,Portal to Derethian Combat Arena
4998,Arena Stamina
4999,Arena Life
5000,Arena Mana
5001,Arena Piercing Protection Other
5002,Arena Acid Protection Other
5003,Arena Blade Protection Other
5004,Arena Bludgeoning Protection Other
5005,Arena Cold Protection Other
5006,Arena Fire Protection Other
5007,Arena Lightning Protection Other
5008,Apostate Nexus Portal Sending
5009,Aerfalle's Greater Ward
5010,Entering Aerfalle's Sanctum
5011,Geomantic Raze
5012,Mar'uun
5013,Mar'uun
5014,Mar'uun
5015,Mar'uun
5016,Mar'uun
5017,Mar'uun
5018,Story of the Unknown Warrior
5019,Portalspace Rift
5020,Portalspace Rift
5021,Portalspace Rift
5022,Portalspace Rift
5023,Spectral Two Handed Combat Mastery
5024,Spectral Item Expertise
5025,Prodigal Item Expertise
5026,Prodigal Two Handed Combat Mastery
5027,Greater Cascade
5028,Lesser Cascade
5029,Cascade
5030,Two Handed Fighter's Boon
5031,Two Handed Fighter's Boon
5032,Incantation of Two Handed Combat Mastery Self
5033,Epic Item Tinkering Expertise
5034,Epic Two Handed Combat Aptitude
5035,Feeble Sword Aptitude
5036,Feeble Two Handed Combat Aptitude
5069,Major Item Tinkering Expertise
5070,Major Two Handed Combat Aptitude
5071,Minor Item Tinkering Expertise
5072,Minor Two Handed Combat Aptitude
5073,Moderate Item Tinkering Expertise
5074,Moderate Two Handed Combat Aptitude
5106,Master Inventor's Item Tinkering Aptitude
5107,Novice Soldier's Two Handed Combat Aptitude
5108,Apprentice Soldier's Two Handed Combat Aptitude
5109,Journeyman Soldier's Two Handed Combat Aptitude
5110,Master Soldier's Two Handed Combat Aptitude
5111,Novice Inventor's Item Tinkering Aptitude
5112,Apprentice Inventor's Item Tinkering Aptitude
5113,Journeyman Inventor's Item Tinkering Aptitude
5114,Expose Weakness VIII
5115,Expose Weakness I
5116,Expose Weakness II
5117,Expose Weakness III
5118,Expose Weakness IV
5119,Expose Weakness V
5120,Expose Weakness VI
5121,Expose Weakness VII
5122,Call of Leadership V
5123,Answer of Loyalty (Mana) I
5124,Answer of Loyalty (Mana) II
5125,Answer of Loyalty (Mana) III
5126,Answer of Loyalty (Mana) IV
5127,Answer of Loyalty (Mana) V
5128,Answer of Loyalty (Stamina) I
5129,Answer of Loyalty (Stamina) II
5130,Answer of Loyalty (Stamina) III
5131,Answer of Loyalty (Stamina) IV
5132,Answer of Loyalty (Stamina) V
5133,Call of Leadership I
5134,Call of Leadership II
5135,Call of Leadership III
5136,Call of Leadership IV
5137,Augmented Understanding III
5138,Augmented Damage I
5139,Augmented Damage II
5140,Augmented Damage III
5141,Augmented Damage Reduction I
5142,Augmented Damage Reduction II
5143,Augmented Damage Reduction III
5144,Augmented Health I
5145,Augmented Health II
5146,Augmented Health III
5147,Augmented Mana I
5148,Augmented Mana II
5149,Augmented Mana III
5150,Augmented Stamina I
5151,Augmented Stamina II
5152,Augmented Stamina III
5153,Augmented Understanding I
5154,Augmented Understanding II
5155,Virindi Whisper IV
5156,Virindi Whisper V
5157,Virindi Whisper I
5158,Virindi Whisper II
5159,Virindi Whisper III
5160,Mhoire Castle
5161,Mhoire Castle Great Hall
5162,Mhoire Castle Northeast Tower
5163,Mhoire Castle Northwest Tower
5164,Mhoire Castle Southeast Tower
5165,Mhoire Castle Southwest Tower
5166,Flaming Skull
5167,Mhoire Castle Exit Portal
5168,a spectacular view of the Mhoire lands
5169,a descent into the Mhoire catacombs
5170,a descent into the Mhoire catacombs
5171,Spectral Fountain Sip
5172,Spectral Fountain Sip
5173,Spectral Fountain Sip
5174,Mhoire's Blessing of Power
5175,Facility Hub Recall
5176,Celestial Hand Basement
5177,Radiant Blood Basement
5178,Eldrytch Web Basement
5179,Celestial Hand Basement
5180,Radiant Blood Basement
5181,Eldrytch Web Basement
5182,Aura of Incantation of Spirit Drinker
5183,Aura of Incantation of Blood Drinker Self
5184,Rare Damage Boost VII
5185,Rare Damage Boost VIII
5186,Rare Damage Boost IX
5187,Rare Damage Boost X
5188,Rare Damage Reduction I
5189,Rare Damage Reduction II
5190,Rare Damage Reduction III
5191,Rare Damage Reduction IV
5192,Rare Damage Reduction V
5193,Rare Damage Reduction V
5194,Rare Damage Reduction V
5195,Rare Damage Reduction V
5196,Rare Damage Reduction V
5197,Rare Damage Reduction V
5198,Rare Damage Boost I
5199,Rare Damage Boost II
5200,Rare Damage Boost III
5201,Rare Damage Boost IV
5202,Rare Damage Boost V
5203,Rare Damage Boost VI
5204,Surge of Destruction
5205,Surge of Affliction
5206,Surge of Protection
5207,Surge of Festering
5208,Surge of Regeneration
5209,Sigil of Fury I (Critical Damage)
5210,Sigil of Fury II (Critical Damage)
5211,Sigil of Fury III (Critical Damage)
5212,Sigil of Fury IV (Critical Damage)
5213,Sigil of Fury V (Critical Damage)
5214,Sigil of Fury VI (Critical Damage)
5215,Sigil of Fury VII (Critical Damage)
5216,Sigil of Fury VIII (Critical Damage)
5217,Sigil of Fury IX (Critical Damage)
5218,Sigil of Fury X (Critical Damage)
5219,Sigil of Fury XI (Critical Damage)
5220,Sigil of Fury XII (Critical Damage)
5221,Sigil of Fury XIII (Critical Damage)
5222,Sigil of Fury XIV (Critical Damage)
5223,Sigil of Fury XV (Critical Damage)
5224,Sigil of Destruction I
5225,Sigil of Destruction II
5226,Sigil of Destruction III
5227,Sigil of Destruction IV
5228,Sigil of Destruction V
5229,Sigil of Destruction VI
5230,Sigil of Destruction VII
5231,Sigil of Destruction VIII
5232,Sigil of Destruction IX
5233,Sigil of Destruction X
5234,Sigil of Destruction XI
5235,Sigil of Destruction XII
5236,Sigil of Destruction XIII
5237,Sigil of Destruction XIV
5238,Sigil of Destruction XV
5239,Sigil of Defense I
5240,Sigil of Defense II
5241,Sigil of Defense III
5242,Sigil of Defense IV
5243,Sigil of Defense V
5244,Sigil of Defense VI
5245,Sigil of Defense VII
5246,Sigil of Defense VIII
5247,Sigil of Defense IX
5248,Sigil of Defense X
5249,Sigil of Defense XI
5250,Sigil of Defense XII
5251,Sigil of Defense XIII
5252,Sigil of Defense XIV
5253,Sigil of Defense XV
5254,Sigil of Growth I
5255,Sigil of Growth II
5256,Sigil of Growth III
5257,Sigil of Growth IV
5258,Sigil of Growth V
5259,Sigil of Growth VI
5260,Sigil of Growth VII
5261,Sigil of Growth VIII
5262,Sigil of Growth IX
5263,Sigil of Growth X
5264,Sigil of Growth XI
5265,Sigil of Growth XII
5266,Sigil of Growth XIII
5267,Sigil of Growth XIV
5268,Sigil of Growth XV
5269,Sigil of Vigor I (Health)
5270,Sigil of Vigor II (Health)
5271,Sigil of Vigor III (Health)
5272,Sigil of Vigor IV (Health)
5273,Sigil of Vigor V (Health)
5274,Sigil of Vigor VI (Health)
5275,Sigil of Vigor VII (Health)
5276,Sigil of Vigor VIII (Health)
5277,Sigil of Vigor IX (Health)
5278,Sigil of Vigor X (Health)
5279,Sigil of Vigor XI (Health)
5280,Sigil of Vigor XII (Health)
5281,Sigil of Vigor XIII (Health)
5282,Sigil of Vigor XIV (Health)
5283,Sigil of Vigor XV (Health)
5284,Sigil of Vigor I (Mana)
5285,Sigil of Vigor II (Mana)
5286,Sigil of Vigor III (Mana)
5287,Sigil of Vigor IV (Mana)
5288,Sigil of Vigor V (Mana)
5289,Sigil of Vigor VI (Mana)
5290,Sigil of Vigor VII (Mana)
5291,Sigil of Vigor VIII (Mana)
5292,Sigil of Vigor IX (Mana)
5293,Sigil of Vigor X (Mana)
5294,Sigil of Vigor XI (Mana)
5295,Sigil of Vigor XII (Mana)
5296,Sigil of Vigor XIII (Mana)
5297,Sigil of Vigor XIV (Mana)
5298,Sigil of Vigor XV (Mana)
5299,Sigil of Vigor I (Stamina)
5300,Sigil of Vigor II (Stamina)
5301,Sigil of Vigor III (Stamina)
5302,Sigil of Vigor IV (Stamina)
5303,Sigil of Vigor V (Stamina)
5304,Sigil of Vigor VI (Stamina)
5305,Sigil of Vigor VII (Stamina)
5306,Sigil of Vigor VIII (Stamina)
5307,Sigil of Vigor IX (Stamina)
5308,Sigil of Vigor X (Stamina)
5309,Sigil of Vigor XI (Stamina)
5310,Sigil of Vigor XII (Stamina)
5311,Sigil of Vigor XIII (Stamina)
5312,Sigil of Vigor XIV (Stamina)
5313,Sigil of Vigor XV (Stamina)
5314,Blessing of Unity
5315,Sigil of Fury I (Endurance)
5316,Sigil of Fury II (Endurance)
5317,Sigil of Fury III (Endurance)
5318,Sigil of Fury IV (Endurance)
5319,Sigil of Fury V (Endurance)
5320,Sigil of Fury VI (Endurance)
5321,Sigil of Fury VII (Endurance)
5322,Sigil of Fury VIII (Endurance)
5323,Sigil of Fury IX (Endurance)
5324,Sigil of Fury X (Endurance)
5325,Sigil of Fury XI (Endurance)
5326,Sigil of Fury XII (Endurance)
5327,Sigil of Fury XIII (Endurance)
5328,Sigil of Fury XIV (Endurance)
5329,Sigil of Fury XV (Endurance)
5330,Gear Knight Invasion Area Camp Recall
5331,Clouded Soul
5332,Bael'zharon's Nether Streak
5333,Bael'zharon's Nether Arc
5334,Bael'zharons Curse of Destruction
5335,Bael'zharons Curse of Minor Destruction
5336,Bael'zharons Curse of Festering
5427,Minor Void Magic Aptitude
5428,Major Void Magic Aptitude
5429,Epic Void Magic Aptitude
5430,Moderate Void Magic Aptitude
5431,Novice Shadow's Void Magic Aptitude
5432,Apprentice Voidlock's Void Magic Aptitude
5433,Journeyman Voidlock's Void Magic Aptitude
5434,Master Voidlock's Void Magic Aptitude
5435,Spectral Void Magic Mastery
5436,Prodigal Void Magic Mastery
5437,Corruptor's Boon
5438,Corruptor's Boon
5439,Acid Spit Streak 1
5440,Acid Spit 1
5441,Acid Spit 2
5442,Acid Spit Arc 1
5443,Acid Spit Arc 2
5444,Acid Spit Blast 1
5445,Acid Spit Blast 2
5446,Acid Spit Volley 1
5447,Acid Spit Volley 2
5448,Acid Spit Streak
5449,Surging Strength
5450,Towering Defense
5451,Luminous Vitality
5452,Queen's Willpower
5453,Queen's Armor
5454,Queen's Coordination
5455,Queen's Endurance
5456,Queen's Focus
5457,Queen's Quickness
5458,Queen's Strength
5459,Queen's Piercing Protection
5460,Queen's Acid Protection
5461,Queen's Blade Protection
5462,Queen's Bludgeoning Protection
5463,Queen's Cold Protection
5464,Queen's Fire Protection
5465,Queen's Lightning Protection
5466,Queen's Rejuvenation
5467,Queen's Mana Renewal
5468,Queen's Regeneration
5469,Queen's Impregnability Other
5470,Queen's Invulnerability Other
5471,Queen's Magic Resistance
5472,Queen's Mana Conversion Mastery
5473,Queen's Salvaging Mastery Other
5474,Queen's Sprint
5475,Queen's Light Weapon Mastery
5476,Queen's War Magic Mastery
5477,Critical Damage Metamorphi I
5478,Critical Damage Metamorphi II
5479,Critical Damage Metamorphi III
5480,Critical Damage Metamorphi IV
5481,Critical Damage Metamorphi V
5482,Critical Damage Metamorphi VI
5483,Critical Damage Metamorphi VII
5484,Critical Damage Metamorphi VIII
5485,Critical Damage Metamorphi IX
5486,Critical Damage Metamorphi X
5487,Critical Damage Metamorphi XI
5489,Critical Damage Reduction Metamorphi I
5490,Critical Damage Reduction Metamorphi II
5491,Critical Damage Reduction Metamorphi III
5492,Critical Damage Reduction Metamorphi IV
5493,Critical Damage Reduction Metamorphi V
5494,Critical Damage Reduction Metamorphi VI
5495,Critical Damage Reduction Metamorphi VII
5496,Critical Damage Reduction Metamorphi VIII
5497,Critical Damage Reduction Metamorphi IX
5498,Critical Damage Reduction Metamorphi X
5499,Critical Damage Reduction Metamorphi XI
5500,Damage Metamorphi I
5501,Damage Metamorphi II
5502,Damage Metamorphi III
5503,Damage Metamorphi IV
5504,Damage Metamorphi V
5505,Damage Metamorphi VI
5506,Damage Metamorphi VII
5507,Damage Metamorphi VIII
5508,Damage Metamorphi IX
5509,Damage Metamorphi X
5510,Damage Metamorphi XI
5511,Damage Reduction Metamorphi I
5512,Damage Reduction Metamorphi II
5513,Damage Reduction Metamorphi III
5514,Damage Reduction Metamorphi IV
5515,Damage Reduction Metamorphi V
5516,Damage Reduction Metamorphi VI
5517,Damage Reduction Metamorphi VII
5518,Damage Reduction Metamorphi VIII
5519,Damage Reduction Metamorphi IX
5520,Damage Reduction Metamorphi X
5521,Damage Reduction Metamorphi XI
5522,Acid Spit Vulnerability 1
5523,Acid Spit Vulnerability 2
5524,Falling stalactite
5525,Bloodstone Bolt I
5526,Bloodstone Bolt II
5527,Bloodstone Bolt III
5528,Bloodstone Bolt IV
5529,Bloodstone Bolt V
5530,Bloodstone Bolt VI
5531,Bloodstone Bolt VII
5532,Incantation of Bloodstone Bolt
5533,Entering Lord Kastellar's Lab
5534,Entering the Bloodstone Factory
5535,Acidic Blood
5536,Acidic Blood
5537,Acidic Blood
5538,Darkened Heart
5539,Warded Cavern Passage
5540,Warded Dungeon Passage
5541,Lost City of Neftet Recall
5542,Burning Sands Infliction
5543,Curse of the Burning Sands
5544,Nether Blast I
5545,Nether Blast II
5546,Nether Blast III
5547,Nether Blast IV
5548,Nether Blast V
5549,Nether Blast VI
5550,Nether Blast VII
5551,Incantation of Nether Blast
5552,Sigil of Purity IX
5553,Sigil of Perserverance I
5554,Sigil of Perserverance X
5555,Sigil of Perserverance XI
5556,Sigil of Perserverance XII
5557,Sigil of Perserverance XIII
5558,Sigil of Perserverance XIV
5559,Sigil of Perserverance XV
5560,Sigil of Perserverance II
5561,Sigil of Perserverance III
5562,Sigil of Perserverance IV
5563,Sigil of Perserverance V
5564,Sigil of Perserverance VI
5565,Sigil of Perserverance VII
5566,Sigil of Perserverance VIII
5567,Sigil of Perserverance IX
5568,Sigil of Purity I
5569,Sigil of Purity X
5570,Sigil of Purity XI
5571,Sigil of Purity XII
5572,Sigil of Purity XIII
5573,Sigil of Purity XIV
5574,Sigil of Purity XV
5575,Sigil of Purity II
5576,Sigil of Purity III
5577,Sigil of Purity IV
5578,Sigil of Purity V
5579,Sigil of Purity VI
5580,Sigil of Purity VII
5581,Sigil of Purity VIII
5582,Nullify All Rares
5583,Weave of Alchemy I
5584,Weave of Alchemy II
5585,Weave of Alchemy III
5586,Weave of Alchemy IV
5587,Weave of Alchemy V
5588,Weave of Arcane Lore I
5589,Weave of Arcane Lore II
5590,Weave of Arcane Lore III
5591,Weave of Arcane Lore IV
5592,Weave of Arcane Lore V
5593,Weave of Armor Tinkering I
5594,Weave of Armor Tinkering II
5595,Weave of Armor Tinkering III
5596,Weave of Armor Tinkering IV
5597,Weave of Armor Tinkering V
5598,Weave of Person Attunement I
5599,Weave of Person Attunement II
5600,Weave of Person Attunement III
5601,Weave of Person Attunement IV
5602,Weave of the Person Attunement V
5603,Weave of Light Weapons I
5604,Weave of Light Weapons II
5605,Weave of Light Weapons III
5606,Weave of Light Weapons IV
5607,Weave of Light Weapons V
5608,Weave of Missile Weapons I
5609,Weave of Missile Weapons II
5610,Weave of Missile Weapons III
5611,Weave of Missile Weapons IV
5612,Weave of Missile Weapons V
5613,Weave of Cooking I
5614,Weave of Cooking II
5615,Weave of Cooking III
5616,Weave of Cooking IV
5617,Weave of the Cooking V
5618,Weave of Creature Enchantment I
5619,Weave of Creature Enchantment II
5620,Weave of Creature Enchantment III
5621,Weave of Creature Enchantment IV
5622,Weave of the Creature Enchantment V
5623,Weave of Missile Weapons I
5624,Weave of Missile Weapons II
5625,Weave of Missile Weapons III
5626,Weave of Missile Weapons IV
5627,Weave of Missile Weapons V
5628,Weave of Finesse Weapons I
5629,Weave of Finesse Weapons II
5630,Weave of Finesse Weapons III
5631,Weave of Finesse Weapons IV
5632,Weave of Finesse Weapons V
5633,Weave of Deception I
5634,Weave of the Deception II
5635,Weave of the Deception III
5636,Weave of the Deception IV
5637,Weave of the Deception V
5638,Weave of Fletching I
5639,Weave of the Fletching II
5640,Weave of the Fletching III
5641,Weave of the Fletching IV
5642,Weave of the Fletching V
5643,Weave of Healing I
5644,Weave of the Healing II
5645,Weave of the Healing III
5646,Weave of the Healing IV
5647,Weave of the Healing V
5648,Weave of Item Enchantment I
5649,Weave of Item Enchantment II
5650,Weave of Item Enchantment III
5651,Weave of Item Enchantment IV
5652,Weave of the Item Enchantment V
5653,Weave of Item Tinkering I
5654,Weave of Item Tinkering II
5655,Weave of Item Tinkering III
5656,Weave of Item Tinkering IV
5657,Weave of the Item Tinkering V
5658,Weave of Leadership I
5659,Weave of Leadership II
5660,Weave of Leadership III
5661,Weave of Leadership IV
5662,Weave of Leadership V
5663,Weave of Life Magic I
5664,Weave of Life Magic II
5665,Weave of Life Magic III
5666,Weave of Life Magic IV
5667,Weave of Life Magic V
5668,Weave of Fealty I
5669,Weave of Fealty II
5670,Weave of Fealty III
5671,Weave of Fealty IV
5672,Weave of Fealty V
5673,Weave of Light Weapons I
5674,Weave of Light Weapons II
5675,Weave of Light Weapons III
5676,Weave of Light Weapons IV
5677,Weave of Light Weapons V
5678,Weave of Magic Resistance I
5679,Weave of Magic Resistance II
5680,Weave of Magic Resistance III
5681,Weave of Magic Resistance IV
5682,Weave of the Magic Resistance V
5683,Weave of Magic Item Tinkering I
5684,Weave of Magic Item Tinkering II
5685,Weave of Magic Item Tinkering III
5686,Weave of Magic Item Tinkering IV
5687,Weave of the Magic Item Tinkering V
5688,Weave of Mana Conversion I
5689,Weave of Mana Conversion II
5690,Weave of Mana Conversion III
5691,Weave of Mana Conversion IV
5692,Weave of Mana Conversion V
5693,Weave of Invulnerability I
5694,Weave of Invulnerability II
5695,Weave of Invulnerability III
5696,Weave of Invulnerability IV
5697,Weave of the Invulnerability V
5698,Weave of Impregnability I
5699,Weave of Impregnability II
5700,Weave of Impregnability III
5701,Weave of Impregnability IV
5702,Weave of the Impregnability V
5703,Weave of Salvaging I
5704,Weave of Salvaging II
5705,Weave of Salvaging III
5706,Weave of Salvaging IV
5707,Weave of Salvaging V
5708,Weave of Light Weapons I
5709,Weave of Light Weapons II
5710,Weave of Light Weapons III
5711,Weave of Light Weapons IV
5712,Weave of Light Weapons V
5713,Weave of Light Weapons I
5714,Weave of Light Weapons II
5715,Weave of Light Weapons III
5716,Weave of Light Weapons IV
5717,Weave of Light Weapons V
5718,Weave of Heavy Weapons I
5719,Weave of Heavy Weapons II
5720,Weave of Heavy Weapons III
5721,Weave of Heavy Weapons IV
5722,Weave of Heavy Weapons V
5723,Weave of Missile Weapons I
5724,Weave of Missile Weapons II
5725,Weave of Missile Weapons III
5726,Weave of Missile Weapons IV
5727,Weave of Missile Weapons V
5728,Weave of Two Handed Combat I
5729,Weave of Two Handed Combat II
5730,Weave of Two Handed Combat III
5731,Weave of Two Handed Combat IV
5732,Weave of Two Handed Combat V
5733,Weave of Light Weapons I
5734,Weave of Light Weapons II
5735,Weave of Light Weapons III
5736,Weave of Light Weapons IV
5737,Weave of Light Weapons V
5738,Weave of Void Magic I
5739,Weave of Void Magic II
5740,Weave of Void Magic III
5741,Weave of Void Magic IV
5742,Weave of Void Magic V
5743,Weave of War Magic I
5744,Weave of War Magic II
5745,Weave of War Magic III
5746,Weave of War Magic IV
5747,Weave of War Magic V
5748,Weave of Weapon Tinkering I
5749,Weave of Weapon Tinkering II
5750,Weave of Weapon Tinkering III
5751,Weave of Weapon Tinkering IV
5752,Weave of the Weapon Tinkering V
5753,Cloaked in Skill
